{'algo': 'ppo', 'env': 'MiniGrid-WallGapS6-v0', 'model': 'wallgap-doorkey-redblue-crossing', 'early_stop': False, 'seed': 123456, 'log_interval': 1, 'save_interval': 10, 'procs': 16, 'frames': 1000000, 'epochs': 4, 'batch_size': 256, 'frames_per_proc': 128, 'discount': 0.99, 'lr': 0.0007, 'gae_lambda': 0.99, 'entropy_coef': 0.01, 'value_loss_coef': 0.5, 'max_grad_norm': 0.5, 'optim_eps': 1e-08, 'optim_alpha': 0.99, 'clip_eps': 0.2, 'recurrence': 32, 'text': False, 'use_rim': True, 'meta_learn': True, 'reshape_reward': False, 'date': datetime.date(2023, 11, 17), 'mem': True, 'num_units': 6, 'k': 4, 'input_heads': 1, 'lr_alpha': 0.0007, 'lr_beta': 0.0007, 'inner_recurrence': 8, 'outer_recurrence': 32, 'num_tasks': 2, 'inner_params': ['image_conv', 'i2h', 'h2h', 'actor'], 'outer_params': ['query', 'key', 'value', 'comm', 'critic']}

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (memory_rnn): RIMCell(
    (key): Linear(in_features=64, out_features=64, bias=True)
    (value): Linear(in_features=64, out_features=64, bias=True)
    (rnn): GroupLSTMCell(
      (i2h): GroupLinearLayer()
      (h2h): GroupLinearLayer()
    )
    (query): GroupLinearLayer()
    (query_): GroupLinearLayer()
    (key_): GroupLinearLayer()
    (value_): GroupLinearLayer()
    (comm_attention_output): GroupLinearLayer()
    (comm_dropout): Dropout(p=0.1, inplace=False)
    (input_dropout): Dropout(p=0.1, inplace=False)
  )
  (actor): Sequential(
    (0): Linear(in_features=60, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=60, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 004096 | FPS 0410 | D 15 | rR:μσmM 0.03 0.10 0.00 0.48 | F:μσmM 144.6 25.8 83.0 272.0 | H 1.942 | V 0.020 | pL -0.005 | vL 0.003 | ∇ 0.021
U 861 | F 3526656 | FPS 0462 | D 1167 | rR:μσmM 0.91 0.04 0.68 0.95 | F:μσmM 33.2 15.9 17.0 115.0 | H 1.389 | V 0.766 | pL -0.010 | vL 0.005 | ∇ 0.044
U 862 | F 3530752 | FPS 0464 | D 1176 | rR:μσmM 0.90 0.07 0.37 0.95 | F:μσmM 37.4 23.4 17.0 227.0 | H 1.423 | V 0.716 | pL 0.045 | vL 0.011 | ∇ 0.080
U 863 | F 3534848 | FPS 0463 | D 1184 | rR:μσmM 0.92 0.03 0.80 0.96 | F:μσmM 29.3 10.0 15.0 73.0 | H 1.349 | V 0.753 | pL -0.004 | vL 0.007 | ∇ 0.078
U 864 | F 3538944 | FPS 0462 | D 1193 | rR:μσmM 0.91 0.03 0.79 0.96 | F:μσmM 30.8 10.3 15.0 76.0 | H 1.424 | V 0.762 | pL 0.008 | vL 0.004 | ∇ 0.044
U 865 | F 3543040 | FPS 0464 | D 1202 | rR:μσmM 0.90 0.05 0.65 0.95 | F:μσmM 35.0 16.5 17.0 127.0 | H 1.457 | V 0.739 | pL 0.023 | vL 0.006 | ∇ 0.055
U 866 | F 3547136 | FPS 0462 | D 1211 | rR:μσmM 0.90 0.05 0.54 0.96 | F:μσmM 35.7 17.7 16.0 165.0 | H 1.430 | V 0.751 | pL 0.024 | vL 0.006 | ∇ 0.080
U 867 | F 3551232 | FPS 0461 | D 1220 | rR:μσmM 0.92 0.03 0.78 0.95 | F:μσmM 30.0 9.5 17.0 79.0 | H 1.372 | V 0.786 | pL -0.024 | vL 0.003 | ∇ 0.047
U 868 | F 3555328 | FPS 0463 | D 1229 | rR:μσmM 0.91 0.03 0.78 0.96 | F:μσmM 32.6 12.3 15.0 79.0 | H 1.482 | V 0.754 | pL 0.005 | vL 0.004 | ∇ 0.056
U 869 | F 3559424 | FPS 0460 | D 1238 | rR:μσmM 0.90 0.05 0.66 0.96 | F:μσmM 35.7 16.6 16.0 122.0 | H 1.474 | V 0.722 | pL 0.004 | vL 0.007 | ∇ 0.052
U 870 | F 3563520 | FPS 0464 | D 1246 | rR:μσmM 0.90 0.04 0.71 0.95 | F:μσmM 34.5 12.9 18.0 103.0 | H 1.451 | V 0.723 | pL -0.002 | vL 0.008 | ∇ 0.080
Status saved
U 871 | F 3567616 | FPS 0464 | D 1255 | rR:μσmM 0.92 0.03 0.80 0.96 | F:μσmM 29.9 10.3 15.0 73.0 | H 1.363 | V 0.783 | pL -0.045 | vL 0.003 | ∇ 0.029
U 872 | F 3571712 | FPS 0464 | D 1264 | rR:μσmM 0.91 0.03 0.77 0.96 | F:μσmM 31.0 11.4 15.0 81.0 | H 1.389 | V 0.782 | pL 0.008 | vL 0.004 | ∇ 0.040
U 873 | F 3575808 | FPS 0461 | D 1273 | rR:μσmM 0.91 0.04 0.68 0.96 | F:μσmM 33.2 15.0 15.0 114.0 | H 1.414 | V 0.745 | pL 0.025 | vL 0.007 | ∇ 0.058
U 874 | F 3579904 | FPS 0463 | D 1282 | rR:μσmM 0.91 0.04 0.74 0.95 | F:μσmM 33.3 12.7 17.0 95.0 | H 1.428 | V 0.757 | pL -0.013 | vL 0.003 | ∇ 0.032
U 875 | F 3584000 | FPS 0460 | D 1291 | rR:μσmM 0.91 0.04 0.73 0.96 | F:μσmM 31.9 13.3 15.0 96.0 | H 1.382 | V 0.774 | pL -0.020 | vL 0.004 | ∇ 0.044
U 876 | F 3588096 | FPS 0463 | D 1300 | rR:μσmM 0.92 0.03 0.77 0.95 | F:μσmM 29.0 9.7 17.0 83.0 | H 1.419 | V 0.776 | pL 0.012 | vL 0.004 | ∇ 0.058
U 877 | F 3592192 | FPS 0461 | D 1308 | rR:μσmM 0.91 0.04 0.69 0.96 | F:μσmM 31.4 12.8 16.0 111.0 | H 1.397 | V 0.782 | pL -0.009 | vL 0.003 | ∇ 0.033
U 878 | F 3596288 | FPS 0460 | D 1317 | rR:μσmM 0.90 0.04 0.75 0.95 | F:μσmM 34.7 14.8 19.0 89.0 | H 1.435 | V 0.735 | pL 0.031 | vL 0.007 | ∇ 0.065
U 879 | F 3600384 | FPS 0464 | D 1326 | rR:μσmM 0.91 0.05 0.51 0.96 | F:μσmM 31.7 17.0 15.0 175.0 | H 1.398 | V 0.728 | pL -0.014 | vL 0.008 | ∇ 0.083
U 880 | F 3604480 | FPS 0461 | D 1335 | rR:μσmM 0.91 0.03 0.79 0.96 | F:μσmM 31.0 10.8 15.0 76.0 | H 1.406 | V 0.768 | pL -0.002 | vL 0.006 | ∇ 0.052
Status saved
U 881 | F 3608576 | FPS 0463 | D 1344 | rR:μσmM 0.91 0.04 0.73 0.96 | F:μσmM 32.5 12.6 16.0 99.0 | H 1.438 | V 0.760 | pL -0.007 | vL 0.005 | ∇ 0.048
U 882 | F 3612672 | FPS 0464 | D 1353 | rR:μσmM 0.89 0.05 0.69 0.95 | F:μσmM 40.1 19.0 18.0 110.0 | H 1.522 | V 0.690 | pL 0.047 | vL 0.007 | ∇ 0.064
U 883 | F 3616768 | FPS 0460 | D 1362 | rR:μσmM 0.91 0.04 0.72 0.95 | F:μσmM 32.7 13.4 18.0 101.0 | H 1.459 | V 0.757 | pL -0.024 | vL 0.004 | ∇ 0.067
U 884 | F 3620864 | FPS 0464 | D 1371 | rR:μσmM 0.90 0.05 0.66 0.96 | F:μσmM 34.7 16.5 16.0 122.0 | H 1.498 | V 0.739 | pL 0.024 | vL 0.007 | ∇ 0.052
U 885 | F 3624960 | FPS 0463 | D 1379 | rR:μσmM 0.90 0.06 0.50 0.95 | F:μσmM 35.2 20.7 17.0 180.0 | H 1.504 | V 0.681 | pL 0.047 | vL 0.010 | ∇ 0.087
U 886 | F 3629056 | FPS 0460 | D 1388 | rR:μσmM 0.90 0.05 0.63 0.96 | F:μσmM 35.9 17.2 16.0 134.0 | H 1.494 | V 0.726 | pL -0.008 | vL 0.006 | ∇ 0.044
U 887 | F 3633152 | FPS 0464 | D 1397 | rR:μσmM 0.90 0.06 0.59 0.96 | F:μσmM 37.4 23.2 16.0 149.0 | H 1.480 | V 0.736 | pL -0.023 | vL 0.008 | ∇ 0.050
U 888 | F 3637248 | FPS 0459 | D 1406 | rR:μσmM 0.90 0.05 0.61 0.96 | F:μσmM 36.3 16.5 16.0 139.0 | H 1.428 | V 0.745 | pL -0.002 | vL 0.005 | ∇ 0.052
U 889 | F 3641344 | FPS 0462 | D 1415 | rR:μσmM 0.91 0.04 0.65 0.95 | F:μσmM 32.1 15.2 17.0 127.0 | H 1.412 | V 0.756 | pL -0.014 | vL 0.004 | ∇ 0.042
U 890 | F 3645440 | FPS 0463 | D 1424 | rR:μσmM 0.90 0.06 0.51 0.95 | F:μσmM 35.3 20.4 18.0 177.0 | H 1.429 | V 0.759 | pL 0.022 | vL 0.004 | ∇ 0.050
Status saved
U 891 | F 3649536 | FPS 0462 | D 1433 | rR:μσmM 0.91 0.03 0.82 0.96 | F:μσmM 31.2 10.1 16.0 64.0 | H 1.402 | V 0.763 | pL -0.013 | vL 0.005 | ∇ 0.058
U 892 | F 3653632 | FPS 0463 | D 1442 | rR:μσmM 0.90 0.04 0.71 0.95 | F:μσmM 34.7 14.0 18.0 104.0 | H 1.484 | V 0.767 | pL 0.015 | vL 0.005 | ∇ 0.066
U 893 | F 3657728 | FPS 0461 | D 1450 | rR:μσmM 0.90 0.04 0.79 0.96 | F:μσmM 34.4 14.1 16.0 76.0 | H 1.456 | V 0.735 | pL 0.024 | vL 0.007 | ∇ 0.062
U 894 | F 3661824 | FPS 0463 | D 1459 | rR:μσmM 0.90 0.04 0.68 0.95 | F:μσmM 36.1 15.9 18.0 114.0 | H 1.439 | V 0.729 | pL 0.005 | vL 0.005 | ∇ 0.038
U 895 | F 3665920 | FPS 0464 | D 1468 | rR:μσmM 0.91 0.04 0.73 0.96 | F:μσmM 32.5 14.1 16.0 97.0 | H 1.446 | V 0.747 | pL 0.009 | vL 0.006 | ∇ 0.078
U 896 | F 3670016 | FPS 0459 | D 1477 | rR:μσmM 0.91 0.03 0.74 0.96 | F:μσmM 31.7 12.2 14.0 92.0 | H 1.400 | V 0.764 | pL -0.000 | vL 0.006 | ∇ 0.046
U 897 | F 3674112 | FPS 0464 | D 1486 | rR:μσmM 0.91 0.03 0.75 0.96 | F:μσmM 32.4 12.1 15.0 91.0 | H 1.439 | V 0.728 | pL 0.020 | vL 0.007 | ∇ 0.050
U 898 | F 3678208 | FPS 0462 | D 1495 | rR:μσmM 0.91 0.08 0.00 0.96 | F:μσmM 32.3 27.4 14.0 324.0 | H 1.386 | V 0.766 | pL -0.013 | vL 0.005 | ∇ 0.038
U 899 | F 3682304 | FPS 0463 | D 1504 | rR:μσmM 0.91 0.05 0.45 0.96 | F:μσmM 30.7 17.4 14.0 197.0 | H 1.387 | V 0.784 | pL -0.013 | vL 0.003 | ∇ 0.030
U 900 | F 3686400 | FPS 0462 | D 1512 | rR:μσmM 0.91 0.05 0.44 0.96 | F:μσmM 32.0 19.0 15.0 202.0 | H 1.418 | V 0.753 | pL 0.013 | vL 0.006 | ∇ 0.085
Status saved
U 901 | F 3690496 | FPS 0463 | D 1521 | rR:μσmM 0.91 0.04 0.72 0.96 | F:μσmM 33.3 14.3 15.0 102.0 | H 1.426 | V 0.741 | pL 0.001 | vL 0.007 | ∇ 0.044
U 902 | F 3694592 | FPS 0465 | D 1530 | rR:μσmM 0.92 0.03 0.76 0.96 | F:μσmM 29.6 10.2 15.0 88.0 | H 1.401 | V 0.785 | pL -0.008 | vL 0.003 | ∇ 0.037
U 903 | F 3698688 | FPS 0461 | D 1539 | rR:μσmM 0.92 0.03 0.78 0.95 | F:μσmM 29.8 9.8 17.0 79.0 | H 1.408 | V 0.756 | pL 0.004 | vL 0.006 | ∇ 0.055
U 904 | F 3702784 | FPS 0464 | D 1548 | rR:μσmM 0.90 0.09 0.00 0.96 | F:μσmM 34.7 30.1 13.0 324.0 | H 1.433 | V 0.765 | pL 0.011 | vL 0.005 | ∇ 0.048
U 905 | F 3706880 | FPS 0465 | D 1557 | rR:μσmM 0.92 0.04 0.51 0.95 | F:μσmM 30.5 17.2 17.0 204.0 | H 1.415 | V 0.783 | pL -0.026 | vL 0.003 | ∇ 0.029
U 906 | F 3710976 | FPS 0463 | D 1566 | rR:μσmM 0.92 0.04 0.62 0.96 | F:μσmM 30.2 14.1 16.0 135.0 | H 1.357 | V 0.778 | pL -0.015 | vL 0.004 | ∇ 0.065
U 907 | F 3715072 | FPS 0463 | D 1574 | rR:μσmM 0.91 0.03 0.74 0.96 | F:μσmM 31.3 11.2 15.0 94.0 | H 1.362 | V 0.780 | pL -0.000 | vL 0.004 | ∇ 0.053
U 908 | F 3719168 | FPS 0463 | D 1583 | rR:μσmM 0.91 0.04 0.70 0.96 | F:μσmM 31.2 13.2 15.0 108.0 | H 1.388 | V 0.778 | pL -0.007 | vL 0.004 | ∇ 0.053
U 909 | F 3723264 | FPS 0459 | D 1592 | rR:μσmM 0.91 0.05 0.56 0.95 | F:μσmM 31.3 16.9 17.0 157.0 | H 1.382 | V 0.760 | pL -0.005 | vL 0.005 | ∇ 0.062
U 910 | F 3727360 | FPS 0462 | D 1601 | rR:μσmM 0.92 0.04 0.69 0.96 | F:μσmM 30.2 12.9 15.0 111.0 | H 1.388 | V 0.771 | pL 0.007 | vL 0.004 | ∇ 0.034
Status saved
U 911 | F 3731456 | FPS 0460 | D 1610 | rR:μσmM 0.92 0.04 0.72 0.96 | F:μσmM 29.2 13.3 14.0 100.0 | H 1.301 | V 0.786 | pL 0.001 | vL 0.006 | ∇ 0.060
U 912 | F 3735552 | FPS 0460 | D 1619 | rR:μσmM 0.92 0.03 0.80 0.96 | F:μσmM 27.3 9.1 15.0 72.0 | H 1.350 | V 0.787 | pL -0.016 | vL 0.004 | ∇ 0.038
U 913 | F 3739648 | FPS 0463 | D 1628 | rR:μσmM 0.92 0.03 0.83 0.96 | F:μσmM 28.6 9.5 16.0 62.0 | H 1.379 | V 0.777 | pL 0.020 | vL 0.004 | ∇ 0.039
U 914 | F 3743744 | FPS 0463 | D 1637 | rR:μσmM 0.91 0.04 0.68 0.96 | F:μσmM 31.4 12.6 15.0 115.0 | H 1.478 | V 0.760 | pL 0.017 | vL 0.005 | ∇ 0.058
U 915 | F 3747840 | FPS 0464 | D 1645 | rR:μσmM 0.90 0.05 0.57 0.96 | F:μσmM 34.3 17.8 15.0 154.0 | H 1.449 | V 0.745 | pL 0.006 | vL 0.006 | ∇ 0.041
U 916 | F 3751936 | FPS 0465 | D 1654 | rR:μσmM 0.91 0.03 0.82 0.96 | F:μσmM 33.0 10.8 15.0 66.0 | H 1.459 | V 0.746 | pL -0.010 | vL 0.004 | ∇ 0.025
U 917 | F 3756032 | FPS 0456 | D 1663 | rR:μσmM 0.91 0.04 0.64 0.96 | F:μσmM 31.2 14.3 15.0 129.0 | H 1.435 | V 0.746 | pL -0.001 | vL 0.005 | ∇ 0.060
U 918 | F 3760128 | FPS 0462 | D 1672 | rR:μσmM 0.92 0.03 0.83 0.95 | F:μσmM 29.9 9.1 17.0 61.0 | H 1.396 | V 0.784 | pL -0.021 | vL 0.003 | ∇ 0.034
U 919 | F 3764224 | FPS 0461 | D 1681 | rR:μσmM 0.92 0.03 0.77 0.96 | F:μσmM 29.7 10.1 15.0 83.0 | H 1.407 | V 0.785 | pL -0.000 | vL 0.006 | ∇ 0.052
U 920 | F 3768320 | FPS 0461 | D 1690 | rR:μσmM 0.91 0.03 0.71 0.95 | F:μσmM 31.0 11.5 17.0 106.0 | H 1.423 | V 0.762 | pL 0.005 | vL 0.003 | ∇ 0.052
Status saved
U 921 | F 3772416 | FPS 0462 | D 1699 | rR:μσmM 0.92 0.02 0.82 0.95 | F:μσmM 30.0 8.3 17.0 66.0 | H 1.396 | V 0.782 | pL 0.012 | vL 0.004 | ∇ 0.036
U 922 | F 3776512 | FPS 0463 | D 1708 | rR:μσmM 0.92 0.03 0.80 0.96 | F:μσmM 28.5 9.6 16.0 71.0 | H 1.397 | V 0.775 | pL -0.002 | vL 0.004 | ∇ 0.032
U 923 | F 3780608 | FPS 0463 | D 1716 | rR:μσmM 0.91 0.04 0.68 0.95 | F:μσmM 31.8 13.0 17.0 115.0 | H 1.410 | V 0.775 | pL 0.008 | vL 0.004 | ∇ 0.051
U 924 | F 3784704 | FPS 0461 | D 1725 | rR:μσmM 0.92 0.03 0.77 0.96 | F:μσmM 30.5 12.2 15.0 84.0 | H 1.401 | V 0.758 | pL -0.015 | vL 0.005 | ∇ 0.042
U 925 | F 3788800 | FPS 0464 | D 1734 | rR:μσmM 0.91 0.04 0.68 0.95 | F:μσmM 30.7 14.3 17.0 114.0 | H 1.383 | V 0.783 | pL -0.010 | vL 0.003 | ∇ 0.047
U 926 | F 3792896 | FPS 0464 | D 1743 | rR:μσmM 0.92 0.04 0.71 0.96 | F:μσmM 29.7 12.9 14.0 105.0 | H 1.403 | V 0.746 | pL -0.001 | vL 0.006 | ∇ 0.052
U 927 | F 3796992 | FPS 0462 | D 1752 | rR:μσmM 0.91 0.04 0.66 0.95 | F:μσmM 31.8 15.4 17.0 122.0 | H 1.420 | V 0.737 | pL 0.047 | vL 0.008 | ∇ 0.070
U 928 | F 3801088 | FPS 0462 | D 1761 | rR:μσmM 0.91 0.04 0.70 0.96 | F:μσmM 33.5 14.8 16.0 107.0 | H 1.397 | V 0.773 | pL -0.002 | vL 0.003 | ∇ 0.027
U 929 | F 3805184 | FPS 0464 | D 1770 | rR:μσmM 0.92 0.04 0.68 0.96 | F:μσmM 30.5 13.9 16.0 116.0 | H 1.439 | V 0.777 | pL -0.019 | vL 0.004 | ∇ 0.032
U 930 | F 3809280 | FPS 0458 | D 1778 | rR:μσmM 0.90 0.04 0.72 0.95 | F:μσmM 34.4 14.8 19.0 101.0 | H 1.504 | V 0.771 | pL 0.007 | vL 0.003 | ∇ 0.035
Status saved
U 931 | F 3813376 | FPS 0464 | D 1787 | rR:μσmM 0.89 0.05 0.70 0.94 | F:μσmM 40.0 16.7 20.0 107.0 | H 1.538 | V 0.719 | pL 0.008 | vL 0.005 | ∇ 0.040
U 932 | F 3817472 | FPS 0463 | D 1796 | rR:μσmM 0.90 0.05 0.72 0.96 | F:μσmM 36.3 16.9 16.0 102.0 | H 1.518 | V 0.686 | pL 0.016 | vL 0.010 | ∇ 0.061
U 933 | F 3821568 | FPS 0460 | D 1805 | rR:μσmM 0.90 0.07 0.29 0.96 | F:μσmM 37.2 26.9 16.0 255.0 | H 1.498 | V 0.697 | pL -0.011 | vL 0.010 | ∇ 0.051
U 934 | F 3825664 | FPS 0462 | D 1814 | rR:μσmM 0.92 0.02 0.84 0.96 | F:μσmM 28.5 8.5 14.0 57.0 | H 1.347 | V 0.783 | pL -0.038 | vL 0.003 | ∇ 0.039
U 935 | F 3829760 | FPS 0464 | D 1823 | rR:μσmM 0.92 0.02 0.82 0.95 | F:μσmM 28.5 8.2 17.0 64.0 | H 1.415 | V 0.800 | pL -0.007 | vL 0.003 | ∇ 0.029
U 936 | F 3833856 | FPS 0464 | D 1832 | rR:μσmM 0.92 0.02 0.82 0.96 | F:μσmM 29.4 8.6 16.0 64.0 | H 1.387 | V 0.773 | pL 0.011 | vL 0.004 | ∇ 0.031
U 937 | F 3837952 | FPS 0460 | D 1841 | rR:μσmM 0.92 0.03 0.73 0.96 | F:μσmM 29.6 12.2 14.0 96.0 | H 1.400 | V 0.795 | pL -0.006 | vL 0.002 | ∇ 0.031
U 938 | F 3842048 | FPS 0462 | D 1849 | rR:μσmM 0.90 0.05 0.71 0.95 | F:μσmM 36.5 16.7 18.0 103.0 | H 1.462 | V 0.756 | pL 0.022 | vL 0.007 | ∇ 0.069
U 939 | F 3846144 | FPS 0435 | D 1859 | rR:μσmM 0.91 0.04 0.65 0.95 | F:μσmM 33.4 14.3 17.0 127.0 | H 1.476 | V 0.741 | pL 0.000 | vL 0.004 | ∇ 0.033
U 940 | F 3850240 | FPS 0456 | D 1868 | rR:μσmM 0.91 0.05 0.54 0.95 | F:μσmM 33.7 17.5 17.0 164.0 | H 1.484 | V 0.734 | pL -0.010 | vL 0.007 | ∇ 0.055
Status saved
U 941 | F 3854336 | FPS 0463 | D 1877 | rR:μσmM 0.90 0.05 0.60 0.95 | F:μσmM 35.1 16.5 17.0 143.0 | H 1.510 | V 0.718 | pL 0.008 | vL 0.007 | ∇ 0.035
U 942 | F 3858432 | FPS 0463 | D 1885 | rR:μσmM 0.91 0.04 0.67 0.95 | F:μσmM 32.7 16.1 17.0 120.0 | H 1.450 | V 0.732 | pL -0.016 | vL 0.006 | ∇ 0.057
U 943 | F 3862528 | FPS 0461 | D 1894 | rR:μσmM 0.91 0.04 0.74 0.96 | F:μσmM 32.5 14.2 16.0 95.0 | H 1.433 | V 0.776 | pL -0.015 | vL 0.003 | ∇ 0.030
U 944 | F 3866624 | FPS 0459 | D 1903 | rR:μσmM 0.92 0.03 0.79 0.96 | F:μσmM 30.4 10.9 15.0 77.0 | H 1.416 | V 0.763 | pL -0.019 | vL 0.004 | ∇ 0.028
U 945 | F 3870720 | FPS 0460 | D 1912 | rR:μσmM 0.92 0.03 0.76 0.96 | F:μσmM 30.0 11.0 16.0 86.0 | H 1.348 | V 0.768 | pL 0.008 | vL 0.005 | ∇ 0.057
U 946 | F 3874816 | FPS 0459 | D 1921 | rR:μσmM 0.92 0.02 0.83 0.96 | F:μσmM 28.7 9.0 16.0 61.0 | H 1.300 | V 0.792 | pL -0.011 | vL 0.002 | ∇ 0.032
U 947 | F 3878912 | FPS 0461 | D 1930 | rR:μσmM 0.92 0.03 0.78 0.96 | F:μσmM 30.0 10.7 16.0 78.0 | H 1.406 | V 0.783 | pL 0.016 | vL 0.005 | ∇ 0.040
U 948 | F 3883008 | FPS 0464 | D 1939 | rR:μσmM 0.91 0.04 0.77 0.96 | F:μσmM 31.8 14.0 16.0 84.0 | H 1.461 | V 0.737 | pL 0.028 | vL 0.007 | ∇ 0.055
U 949 | F 3887104 | FPS 0463 | D 1948 | rR:μσmM 0.91 0.04 0.66 0.96 | F:μσmM 33.5 15.1 15.0 124.0 | H 1.405 | V 0.740 | pL 0.002 | vL 0.006 | ∇ 0.052
U 950 | F 3891200 | FPS 0464 | D 1957 | rR:μσmM 0.91 0.03 0.77 0.95 | F:μσmM 31.9 11.5 18.0 81.0 | H 1.476 | V 0.744 | pL -0.002 | vL 0.004 | ∇ 0.032
Status saved
U 951 | F 3895296 | FPS 0454 | D 1966 | rR:μσmM 0.91 0.03 0.77 0.95 | F:μσmM 32.3 9.7 19.0 83.0 | H 1.467 | V 0.750 | pL 0.027 | vL 0.006 | ∇ 0.060
U 952 | F 3899392 | FPS 0463 | D 1974 | rR:μσmM 0.92 0.03 0.78 0.96 | F:μσmM 30.3 9.8 16.0 79.0 | H 1.361 | V 0.780 | pL -0.026 | vL 0.004 | ∇ 0.059
U 953 | F 3903488 | FPS 0464 | D 1983 | rR:μσmM 0.91 0.03 0.76 0.95 | F:μσmM 31.7 12.1 18.0 86.0 | H 1.426 | V 0.754 | pL 0.008 | vL 0.004 | ∇ 0.030
U 954 | F 3907584 | FPS 0460 | D 1992 | rR:μσmM 0.92 0.04 0.67 0.96 | F:μσmM 30.3 14.0 15.0 118.0 | H 1.378 | V 0.786 | pL -0.001 | vL 0.005 | ∇ 0.052
U 955 | F 3911680 | FPS 0461 | D 2001 | rR:μσmM 0.92 0.03 0.80 0.96 | F:μσmM 29.9 10.4 16.0 71.0 | H 1.381 | V 0.770 | pL -0.004 | vL 0.006 | ∇ 0.048
U 956 | F 3915776 | FPS 0463 | D 2010 | rR:μσmM 0.90 0.06 0.44 0.96 | F:μσmM 34.9 22.0 16.0 201.0 | H 1.433 | V 0.767 | pL 0.001 | vL 0.005 | ∇ 0.059
U 957 | F 3919872 | FPS 0460 | D 2019 | rR:μσmM 0.90 0.07 0.37 0.96 | F:μσmM 36.4 26.5 16.0 228.0 | H 1.417 | V 0.717 | pL -0.006 | vL 0.010 | ∇ 0.079
U 958 | F 3923968 | FPS 0463 | D 2028 | rR:μσmM 0.91 0.03 0.78 0.96 | F:μσmM 31.0 10.8 16.0 79.0 | H 1.421 | V 0.772 | pL 0.007 | vL 0.003 | ∇ 0.044
U 959 | F 3928064 | FPS 0464 | D 2037 | rR:μσmM 0.91 0.03 0.76 0.95 | F:μσmM 31.9 11.9 17.0 86.0 | H 1.379 | V 0.766 | pL 0.002 | vL 0.005 | ∇ 0.083
U 960 | F 3932160 | FPS 0465 | D 2045 | rR:μσmM 0.91 0.04 0.64 0.96 | F:μσmM 31.2 15.0 15.0 130.0 | H 1.397 | V 0.771 | pL -0.006 | vL 0.005 | ∇ 0.063
Status saved
U 961 | F 3936256 | FPS 0458 | D 2054 | rR:μσmM 0.92 0.03 0.78 0.96 | F:μσmM 29.3 12.3 16.0 80.0 | H 1.357 | V 0.763 | pL 0.002 | vL 0.006 | ∇ 0.042
U 962 | F 3940352 | FPS 0463 | D 2063 | rR:μσmM 0.92 0.04 0.71 0.95 | F:μσmM 30.3 13.2 17.0 105.0 | H 1.409 | V 0.786 | pL 0.003 | vL 0.003 | ∇ 0.033
U 963 | F 3944448 | FPS 0462 | D 2072 | rR:μσmM 0.91 0.03 0.77 0.95 | F:μσmM 32.7 12.0 17.0 82.0 | H 1.490 | V 0.768 | pL 0.010 | vL 0.005 | ∇ 0.066
U 964 | F 3948544 | FPS 0458 | D 2081 | rR:μσmM 0.90 0.05 0.68 0.95 | F:μσmM 36.2 18.0 17.0 117.0 | H 1.483 | V 0.749 | pL -0.001 | vL 0.005 | ∇ 0.046
U 965 | F 3952640 | FPS 0462 | D 2090 | rR:μσmM 0.91 0.03 0.75 0.95 | F:μσmM 31.2 11.4 17.0 90.0 | H 1.414 | V 0.763 | pL -0.014 | vL 0.005 | ∇ 0.059
U 966 | F 3956736 | FPS 0456 | D 2099 | rR:μσmM 0.91 0.04 0.64 0.96 | F:μσmM 31.9 15.6 16.0 130.0 | H 1.428 | V 0.787 | pL -0.010 | vL 0.003 | ∇ 0.028
U 967 | F 3960832 | FPS 0461 | D 2108 | rR:μσmM 0.91 0.03 0.72 0.95 | F:μσmM 33.3 11.6 17.0 100.0 | H 1.466 | V 0.762 | pL 0.012 | vL 0.003 | ∇ 0.031
U 968 | F 3964928 | FPS 0462 | D 2117 | rR:μσmM 0.91 0.03 0.72 0.95 | F:μσmM 31.2 10.4 18.0 100.0 | H 1.454 | V 0.764 | pL 0.001 | vL 0.005 | ∇ 0.033
U 969 | F 3969024 | FPS 0463 | D 2125 | rR:μσmM 0.91 0.03 0.79 0.96 | F:μσmM 31.9 10.0 16.0 76.0 | H 1.449 | V 0.768 | pL -0.001 | vL 0.004 | ∇ 0.028
U 970 | F 3973120 | FPS 0464 | D 2134 | rR:μσmM 0.91 0.03 0.75 0.96 | F:μσmM 31.7 11.8 15.0 89.0 | H 1.422 | V 0.761 | pL 0.009 | vL 0.006 | ∇ 0.061
Status saved
U 971 | F 3977216 | FPS 0459 | D 2143 | rR:μσmM 0.92 0.04 0.69 0.96 | F:μσmM 29.0 12.8 15.0 113.0 | H 1.368 | V 0.777 | pL -0.020 | vL 0.005 | ∇ 0.059
